KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,actioncode,actionscore
19150BA1171,2V,9COB0,0.0006919697
19150BE7379,2V,12390,0.00010021336
19150BM3233,2V,12390,0.00016037858
19150BN1651,J#,9COB0,0.00021855732
19150BU1230,J#,01030,0.0013544834
19150BV7686,2V,MCJ00,0.000571286
19150BV7860,K#,9COB0,0.0015898371
19150BV8127,2V,12390,0.00015419317
19150BV8590,K#,9COB0,0.0017240667
19150BV8736,2V,9COB0,0.0009929626
19150BV8958,T*,9COB0,0.00054762803
19150BW3038,K#,9COB0,0.0002239837
19150BW3212,2V,M9999,0.000345114
19150BW3253,2V,M9999,0.0003871121
19150BW3702,2V,9COB0,0.00022756719
19150BW3781,2V,12390,0.00020477598
19150BW4080,2V,12390,0.00015739574
19150BZ5932,T*,M9999,0.00101933
19150BZ8046,2V,75010,0.00031975275
19150BZ8513,2V,M9999,0.00018197353
19150BZ8964,2V,12390,0.00017205779
19150BZ8997,2V,9COB0,0.0010719304
19150BZ9212,TZ,9COB0,0.0004120947
19150BZ9243,2V,12390,0.0001976575
19150BZ9746,2V,9COB0,0.0021039015
19150BZ9872,TZ,9COB0,0.0004400463
19150CB4716,2V,MCJ00,0.000535524
19150CB5588,2V,12390,0.0002567505
19150CH6782,2V,12390,0.00023714751
19150CI9275,2V,M9999,0.0027162859
19150CI9295,2V,G2400,0.005881043
19150CJ0255,2V,9COB0,0.00032814848
19150CJ9585,2V,9COB0,0.00038976342
19150CK7558,2V,12390,0.00027822028
19150CP3425,2V,M9999,0.00045995897
19151BE1094,2V,M9999,0.00013396141
19151BM5266,2V,9COB0,0.00034787136
19151BU0813,2V,12390,0.00037908994
19151BW2371,TZ,75010,0.00044481686
19151BW2397,2V,9COB0,0.0013280773
19151BW2470,2V,9COB0,0.00018317121
19151BW2522,2V,M9999,0.0019230081
19151BW2656,2V,12390,0.00011589437
19151BW2677,2V,12390,0.00019961852
19151BW3153,2V,12390,0.00040166726
19151BW3245,TZ,9COB0,0.0002657971
19151BW3333,2V,9COB0,0.00018106366
19151BW3522,2V,M9999,0.0002131461
19151BW3602,TZ,9COB0,0.00045922975
19151BW3760,2V,MCJ00,0.00014700263
19151BW4063,T*,12390,0.00023145547
19151BW4252,2V,12390,0.00014159323
19151BW4499,2V,12390,0.0001721431
19151BW4589,2V,9COB0,0.00074898417
19151BW4767,2V,12390,0.0002820427
19151BZ2966,2V,9COB0,0.00029766432
19151BZ3683,TZ,9COB0,0.0011237367
19151BZ4870,TZ,M9999,0.00045820393
19151BZ5570,2V,12390,0.00016924445
19151CC0665,2V,M9999,0.0035437997
19151CG3731,2V,12390,0.00049850164
19151CG4382,2V,MCJ00,0.00048807342
19151CJ0642,2V,MCJ00,0.00023814925
19151GA0609,2V,12390,0.00024951523
19151R11974,2V,M9999,0.00031056107
19151R12070,TZ,M9999,0.0005795824
19151R12121,TZ,MCJ00,0.00059243635
19151R12122,TZ,MCJ00,0.00056606665
19152BE6966,2V,9COB0,0.00019463712
19152BF6917,2V,12390,0.00013630616
19152BF7727,2V,9COB0,0.00021327844
19152BF7863,2V,12390,0.00015664205
19153BA0901,2V,MCJ00,0.0018620694
19153BA1149,2V,12390,0.0001981519
19153BA4085,2V,12390,0.0001564131
19153BB8898,2V,12390,0.00017050057
19154BC9764,2V,12390,0.00012266978
19154BG8779,2V,12390,0.00021569528
19154BT9187,2V,12390,0.00015633406
19154BT9549,2V,12390,0.00015719161
19154BU7986,2V,9COB0,0.0002739932
19154BV1365,2V,MCJ00,0.00019806331
19154BV1698,2V,M9999,0.00018010441
19154BV2158,2V,12390,0.00028473287
19154BW6013,2V,9COB0,0.00020934804
19154BW7686,2V,12390,0.00011252441
19154BY7720,TZ,9COB0,0.00029426673
19154BY7995,2V,12390,0.00019569391
19154BY8151,2V,MCJ00,0.00030119414
19154BY8732,2V,M9999,0.008853726
19154BY9892,2V,12390,0.0001205366
19154CA3566,TZ,9COB0,0.00041596577
19154CD5777,2V,M9999,0.00047793132
19154CD5932,2V,MCJ00,0.00037897774
19154CD6813,2V,9COB0,0.0003185527
19154CD6875,2V,9COB0,0.0007413349
19154CD7042,2V,MCJ00,0.00080786535
19154CD7178,2V,12390,0.0018937971
19154CD7244,2V,12390,0.00011640239
19154CD7908,TZ,M9999,0.0024663976
19154CL2619,TZ,9COB0,0.00034078344
19154CL2953,TZ,9COB0,0.00046739844
19154CO0025,2V,12390,0.00045398518
19154CO0055,2V,MCJ00,0.0031462589
19154CO0188,TZ,M9999,0.00031675928
19154CO0422,T*,M9999,0.00031321068
19154CO0470,2V,12390,0.00020618878
19155BR5888,TZ,M9999,0.0016120203
19155BV3256,T*,9COB0,0.00018139648
19155BV3377,2V,9COB0,0.00033099734
19155BV3580,TZ,9COB0,0.0003510537
19155BV3723,TZ,M9999,0.00027801638
19155BV3739,2V,12390,0.0002492501
19155BV4053,2V,12390,0.0002835466
19155BV4461,T*,9COB0,0.00057675655
19155BV4671,T*,12390,0.00022005427
19155BX0440,2V,9COB0,0.00037021574
19155BX2011,2V,9COB0,0.0009824772
19155BZ2540,2V,12390,0.00069851923
19155BZ3041,2V,9COB0,0.0010787777
19155BZ3536,2V,12390,0.00012962181
19155BZ3881,2V,9COB0,0.00020788923
19155BZ6309,2V,12390,0.00025434257
19155BZ6663,2V,MCJ00,0.0012090679
19155BZ7053,2V,MCJ00,0.00027673642
19155BZ7104,2V,MCJ00,0.0002972868
19155BZ7517,2V,12390,0.00016444946
19155BZ7590,2V,MCJ00,0.0003022818
19155BZ7862,J#,M9999,0.00069815485
19155CB8837,2V,9COB0,0.0002653049
19155CB9273,2V,12390,0.00053438055
19155CD9226,TZ,9COB0,0.00013315832
19155CD9430,TZ,9COB0,0.00042372418
19155CD9433,TZ,M9999,0.0012679845
19155CD9805,2V,M9999,0.00031284062
19155CK5120,2V,MCJ00,0.0004674813
19155CK5419,2V,MCJ00,0.00061367307
19155CK5786,2V,12390,0.000103726445
19155CK7819,2V,9COB0,0.00030365153
19155CL7130,J#,9COB0,0.0001876256
19155CL7732,J#,9COB0,0.00019246226
19155CM8131,2V,M9999,0.00025607453
19155CP1316,TZ,9COB0,0.0001269987
19155R11178,TZ,MCJ00,0.0005435292
19156490427,X*,75010,0.0006451587
19156BA7543,2V,12390,0.00013111766
19156BI7430,2V,9COB0,0.00014492663
19156BP7197,2V,9COB0,0.0008726256
19156BP8900,2V,9COB0,0.00018911582
19156BU8401,TZ,75010,0.0007558841
19156BU8588,TZ,75010,0.0005271673
19156BU8769,2V,12390,0.00022542407
19156BZ7565,T*,MCJ00,0.000538521
19156BZ7934,2V,M9999,0.0003367089
19156BZ7953,2V,MCJ00,0.0004723555
19156BZ8648,2V,9COB0,0.0015112918
19156BZ8904,2V,12390,0.00016453619
19156BZ9151,2V,12390,0.0010740391
19156BZ9522,2V,MCJ00,0.00014118056
19156CA0600,T*,M9999,0.00019039608
19156CC0744,2V,9COB0,0.00015419567
19156CD1309,2V,9COB0,0.004084862
19156CD4431,2V,9COB0,0.0036914707
19156CD4643,2V,9COB0,0.0010324194
19156CD5004,TZ,M9999,0.0005829167
19156CD5159,TZ,9COB0,0.00010740168
19156CE5489,TZ,12390,0.05405566
19156CF3579,2V,12390,0.00019762322
19156CI6690,TZ,12390,0.00015427229
19156CI7214,2V,12390,0.00014322723
19156CJ4864,J#,MCJ00,0.0006684417
19157BA4976,2V,12390,0.0001928938
19157BK2523,2V,12390,0.000102231985
19157BL9307,J#,9COB0,0.0002035296
19157BO0235,TZ,M9999,0.0007383455
19157BO0347,2V,12390,0.00011804892
19157BO0497,2V,12390,0.00082426495
19157BO0762,TZ,9COB0,0.0002568335
19157BP5329,2V,12390,0.00071130827
19157BP6688,2V,21410,0.00045552512
19157BR6654,2V,M9999,0.00037952693
19157BT4267,2V,9COB0,0.00030299564
19157BT4557,2V,12390,0.0001938182
19157BT4694,TZ,M9999,0.00052879937
19157BU1182,T*,12390,0.00014354414
19157BU1646,2V,M9999,0.0010732614
19157BU1871,2V,12390,0.00016546919
19157BU2206,2V,MCJ00,0.008506186
19157BU2254,2V,M9999,0.0006177724
19157BU2843,TZ,9COB0,0.00037994323
19157BU2853,2V,M9999,0.0002925726
19157BX3217,TZ,M9999,0.0013389087
19157BX3570,TZ,12390,0.00012266685
19157BX3812,2V,M9999,0.00012897723
19157BX3916,2V,9COB0,0.0004063755
19157BX3998,TZ,M9999,0.0021872262
19157BX4013,TZ,M9999,0.00062052347
19157BX4044,K#,9COB0,0.00021228656
19157BX4193,TZ,9COB0,0.0003393521
19157BX4212,TZ,9COB0,0.00016813734
19157BX4594,2V,M9999,0.00018936393
19157BX4705,2V,12390,0.00015521604
19157BX4790,2V,M9999,0.000117725955
19157BX4829,2V,12390,0.00012625227
19157BY4716,2V,12390,0.00015287456
19157CD7949,2V,9COB0,0.0010229776
19157CE6859,2V,9COB0,9.681241e-05
19157CE8295,2V,M9999,0.00035393273
19157CE8298,2V,9COB0,0.00024046237
19157CE8304,2V,12390,0.00013383348
19157CE8974,2V,12390,0.00015879967
19157CH3945,2V,12390,0.00013135356
19157CH4422,2V,12390,0.00026279298
19157MC0018,QS,75010,0.0029017793
19158BC3809,2V,9COB0,0.00025620885
19158BH5852,2V,12390,0.00017524557
19158BH5942,2V,12390,0.00017524557
19158BN8535,2V,MCJ00,0.00031019383
19158BR1586,TZ,M9999,0.0006628904
19158BU9966,2V,12390,0.00011469164
19158BV0344,TZ,12390,0.00014299115
19158BV0480,2V,M9999,0.0004435479
19158BV0594,TZ,9COB0,0.0003371019
19158BV0821,2V,9COB0,0.00021413363
19158BV1019,TZ,M9999,0.00054192246
19158BV1059,TZ,12390,0.00057909265
19158BW1066,2V,12390,0.00014790728
19158BY4277,2V,12390,0.00015987594
19158BY5430,2V,9COB0,0.00040680164
19158BY5509,2V,9COB0,0.00014363781
19158BY5792,T*,12390,0.00013479353
19158BY6358,2V,12390,0.00030686005
19158BY6591,TZ,9COB0,0.00043155334
19158BY7255,2V,M9999,0.0011796779
19158CA3049,2V,12390,0.00018402094
19158CB5434,2V,12390,0.00016634668
19158CB5449,2V,12390,0.0001211873
19158CB5873,2V,12390,0.000110284054
19158CB5919,2V,9COB0,0.00023281199
19158CB6986,2V,MCJ00,0.00027398486
19158CK4737,TZ,M9999,0.00031197004
19158CK6924,TZ,M9999,0.03611269
19158CK7071,TZ,M9999,0.023187056
19158CK7079,TZ,12390,0.0001191627
19158CK7743,2V,12390,0.00015629336
19158R10230,2V,9COB0,0.00090128655
19158R10231,2V,9COB0,0.00094708824
19158R12702,2V,9COB0,0.0010670761
19159BB2897,2V,9COB0,0.0002935827
19159BB9524,J#,MCJ00,0.00039722127
19159BC0327,2V,9COB0,0.00019707676
19159BC9808,2V,M9999,0.0024332728
19159BC9976,TZ,9COB0,0.0003675184
19159BH4558,2V,G2400,0.006298014
19159BH4720,2V,9COB0,0.00016094618
19159BH5053,2V,12390,0.000151085
19159BH5515,2V,9COB0,0.0005465322
19159BH5632,2V,12390,0.0004261447
19159BI2681,2V,MCJ00,0.0010300899
19160BB2218,2V,12390,0.00015156825
19161BV0264,2V,12390,0.0002492501
19161CA8377,2V,12390,0.00014554233
19161CE5569,TZ,M9999,0.0007490173
19102CM2712,2V,MCJ00,0.003696281
19116CK7112,2V,M9999,0.0012626547
182297A3991,J#,M9999,0.000884022
182607B6358,J#,9COB0,0.00042401894
182637B3123,J#,9COB0,0.0003130447
182687B2256,J#,9COB0,0.00048970745
182757B6566,J#,9COB0,0.0003918236
182837B0033,J#,9COB0,0.00028546294
182907A5938,J#,M9999,0.005861161
19056BC7995,2V,12390,0.0037414872
19060BZ1947,T*,12390,0.0039705965
19070CL0111,T*,9COB0,0.0017475445
19070CO8283,2V,12390,0.0001776267
19071BG6218,T*,12390,0.0023582522
19071BT6028,2V,21640,0.0074681616
19073BT1719,2V,M9999,0.0007822743
19077BM9076,2V,12390,0.00022200956
190787A4053,K#,MCJ00,0.004664144
19080BU9617,2V,21640,0.0020254527
19081MF0350,QS,21640,0.0017973123
19085R11820,K#,75010,0.0036754224
19087CD8664,2V,12390,0.00047066106
19087CK0534,2V,12390,0.00012061145
19087CT8888,T*,9COB0,0.0032327888
19088GA4414,2V,M9999,0.0015948238
19088GA4418,2V,M9999,0.0008136527
19089BO6979,2V,12390,0.00011276135
19091BE9674,2V,9COB0,0.00023879544
19091BE9806,J#,12390,0.00012808903
19091CK3845,T*,MCJ00,0.00018069251
19091R11449,T*,MCJ00,0.0005666421
19092BS7747,2V,9COB0,0.0007383902
19092BW0467,2V,9COB0,0.00014412141
19092CK0166,2V,12390,0.00011293126
19092CK6895,T*,12390,0.00012419303
19092CS0841,2V,12390,0.00024920685
19092CX8501,2V,12390,0.00025974796
19092CY3547,2V,12390,0.0001289856
19092DJ7198,2V,12390,0.00041714852
19092DQ7827,K#,9COB0,0.0015170188
19093BE6785,2V,21640,0.0025299054
19093BN5059,2V,M9999,0.00018775409
19093BN5069,2V,12390,0.00017692067
19093BS7812,K#,9COB0,0.0008427981
19093BX2917,2V,9COB0,0.00080764596
19093BZ8442,2V,75010,0.05274247
19093CA1353,T*,12390,0.0001997337
19093CA9208,2V,12390,0.0001418788
19093CA9547,2V,9COB0,0.0008602766
19093CC0817,2V,12390,0.0002513909
19093CD9437,2V,M9999,0.0005056575
19093CL6889,2V,01030,0.0010709955
19093CL7505,2V,M9999,0.0012293063
19093CO4165,2V,12390,0.00027395377
19093CO4175,2V,9COB0,0.0001621823
19093CO4313,2V,12390,0.0002492501
19093CO4354,2V,12390,0.00017500813
19093CW7607,T*,9COB0,0.0001672059
19093CY4799,2V,12390,0.055706505
19093DB9031,2V,12390,0.00013526452
19093DB9043,T*,9COB0,0.00031941058
19093DF4933,2V,12390,0.00020355039
19093DF4934,2V,12390,0.00022255424
19093DF4936,2V,12390,0.00025220477
19093DF4937,2V,M9999,0.0002814077
19093DF4938,2V,12390,0.00023164753
19093DF4939,2V,12390,0.00022705829
19093DJ8075,T*,M9999,0.0014056085
19093DJ9965,2V,12390,0.00011468803
19093DK6757,2V,12390,0.8091954
19093DK8804,2V,9COB0,0.00022804027
19093DK8885,T*,MCJ00,0.00053823
19093DO3650,T*,12390,0.0002909462
19093MC7744,W*,75010,0.0020458165
19094BE6938,2V,12390,0.00031942065
19094BG6274,2V,9COB0,0.00015807331
19094BL5989,T*,MCJ00,0.00041280108
19094BN2884,2V,M9999,0.00012561318
19094BN4081,2V,9COB0,0.0011700847
19094BN4347,2V,12390,0.0001344245
19094BN4700,2V,21640,0.001829953
19094BT5914,T*,9COB0,0.00040983816
19094BT5925,T*,12390,0.00042412544
19094BT5931,T*,12390,0.00041267063
19094BT5952,T*,9COB0,0.00044639193
19094BV3306,2V,MCJ00,0.0002515566
19094BY8704,2V,12390,0.00030591394
19094CB8426,2V,12390,0.00034544282
19094CB8428,2V,M9999,0.0010230518
19094CJ4764,T*,9COB0,0.00032935294
19094CK3588,2V,12390,0.0004219985
19094CK3953,2V,M9999,0.00038853215
19094CK4080,2V,9COB0,0.00061959325
19094CM1871,2V,M9999,0.0013557631
19094CR1060,T*,M9999,0.0005382295
19094CR2274,2V,9COB0,0.00017596809
19094CS9429,2V,9COB0,0.0012218353
19094CS9461,2V,9COB0,0.0016521321
19094CT0294,2V,M9999,0.00092176505
19094CT0461,2V,MCJ00,0.0022298363
19094CT0593,2V,9COB0,0.0024207814
19094CW6529,2V,01030,0.000105710234
19094CY7819,2V,M9999,0.0004454092
19094CZ2343,2V,12390,0.00014485161
19094CZ2792,2V,9COB0,0.00014032294
19094DA3755,2V,12390,0.00027912844
19094DC6899,2V,MCJ00,0.00060597813
19094DC6900,2V,12390,0.00051276153
19094DC7724,2V,MCJ00,0.00019106187
19094DI0134,2V,12390,0.00015761892
19094GB4172,2V,12390,0.00032289024
19094R10111,T*,9COB0,0.005658706
19095BG0243,T*,MCJ00,0.00012684331
19095BG8112,2V,MCJ00,0.00029342793
19095BI2727,2V,12390,0.00010307175
19095BP4658,2V,12390,0.0006804742
19095BQ8271,T*,9COB0,0.00040983816
19095BQ8272,T*,9COB0,0.00040983816
19095BQ8283,T*,9COB0,0.00040983816
19095BQ8297,T*,9COB0,0.00045543897
19095BQ8306,T*,9COB0,0.00040983816
19095BQ8314,T*,9COB0,0.00040983816
19095BQ8322,T*,9COB0,0.00040983816
19095BQ8336,T*,9COB0,0.00040983816
19095BQ8337,T*,9COB0,0.00040983816
19095BT9825,2V,12390,0.00038901524
19095BU4877,2V,12390,0.00011313487
19095BX4401,2V,21640,0.002716008
19095BX4474,2V,21640,0.002347075
19095CA1864,2V,12390,0.00017128859
19095CA1871,2V,12390,0.0003114022
19095CA1876,2V,MCJ00,0.0009622135
19095CA1879,2V,M9999,0.0009858918
19095CA1883,2V,12390,0.00018001512
19095CA1885,2V,12390,0.0003461757
19095CA3706,2V,M9999,0.03476388
19095CA8617,2V,9COB0,0.0010955966
19095CH8364,2V,01030,0.00011837389
19095CH8540,2V,12390,0.00011014197
19095CJ2969,2V,9COB0,0.00018473963
19095CJ3005,2V,MCJ00,0.0013266843
19095CJ3667,K#,12390,0.0006162787
19095CJ3670,2V,M9999,0.00046090697
19095CJ5092,2V,9COB0,0.0013798171
19095CJ9996,T*,12390,0.0010704716
19095CK0037,T*,12390,0.0013166104
19095CK0302,2V,12390,0.0004098026
19095CP1966,2V,9COB0,0.0006759221
19095CP2587,2V,M9999,0.0031826592
19095CQ3759,2V,M9999,0.00045654847
19095CQ3785,2V,12390,0.0004258377
19095CQ3858,2V,12390,0.00023165526
19095CQ3859,2V,12390,0.00023432187
19095CQ3936,2V,9COB0,0.0016549416
19095CQ3947,2V,12390,0.00037581782
19095CQ3953,2V,9COB0,0.0011050513
19095CS3335,2V,12390,0.00052106875
19095CV5202,2V,9COB0,0.00087148434
19095CX5800,2V,12390,0.00020488673
19095CX5938,2V,9COB0,0.001076772
19095CX7214,Q*,9COB0,0.0002625846
19095R10098,2V,M9999,0.035956312
19095R10112,2V,9COB0,0.0003026463
19095R10601,2V,9COB0,0.0021304789
19095R10826,2V,MCJ00,0.0014359984
19095R11346,2V,12390,0.00033139583
19095R12126,2V,12390,0.00018113393
19096482703,X*,75010,0.00047546823
19096496428,X*,75010,0.0003462972
19096BF4742,J#,9COB0,0.00022248423
19096BF5091,J#,9COB0,0.00016047878
19096BN8457,2V,21640,0.010079928
19096BO7194,2V,12390,0.0002653674
19096BO9109,2V,9COB0,0.0004962523
19096BP4389,2V,9COB0,0.00035207826
19098BB5046,2V,9COB0,0.00087023474
19098BC4183,2V,9COB0,0.00024751708
19098BC5389,2V,M9999,0.006128503
19098BI6696,2V,9COB0,0.0021617531
19098BO4566,2V,9COB0,0.00034448665
19098BO4567,2V,12390,0.00015555607
19098BU6077,2V,12390,0.0004462824
19098BX7160,2V,12390,0.00017913418
19098CB1231,2V,M9999,0.0005137048
19098CD2475,2V,M9999,0.00028396564
19098CP7963,T*,MCJ00,0.0006712995
19098CS6079,2V,12390,0.00011241308
19098CV6130,2V,M9999,0.0053665657
19098CV6899,2V,MCJ00,0.00018845646
19098CW3347,2V,G2400,0.0007244045
19098DC5226,2V,12390,0.0019290148
19098DC5648,J#,12390,0.004192956
19098DC5711,2V,12390,0.00041820743
19098DC5822,2V,M9999,0.0003119745
19098DC6160,2V,9COB0,0.0018970184
19098DC6174,2V,12390,0.0002615816
19098DC6175,2V,12390,0.00024013841
19098DC6176,2V,12390,0.00024013841
19098DC6177,2V,12390,0.00024013841
19098DC6178,2V,12390,0.00024013841
19098DC6239,J#,9COB0,0.003381176
19098DG0951,2V,12390,0.00025275315
19098DG0952,2V,12390,0.00024668896
19098DH8279,2V,9COB0,0.0002549923
19098DH8280,2V,9COB0,0.0002549923
19098DL7191,2V,M9999,0.003660495
19098DM4428,J#,G2400,0.049474657
19098DO3533,2V,12390,0.00020112898
19098DR0488,2V,9COB0,0.00015351057
19098R10181,2V,9COB0,0.0028692165
19098R10407,2V,M9999,0.0005368471
19098R11610,2V,M9999,0.0005697778
19098R12179,2V,M9999,0.0005272635
19098R12237,2V,21640,0.0034774507
19099872819,2V,21640,0.00016091226
19099BN2909,2V,M9999,0.012700125
19099BX9435,2V,9COB0,0.0018210887
19099CB1973,T*,12390,0.0006134836
19099CD4571,2V,01030,0.010068088
19099CD4574,2V,01030,0.009764589
19099CD4634,2V,12390,0.00025548195
19099CI9738,2V,M9999,0.00021118768
19099CL0967,2V,12390,0.00013909998
19099CQ1254,2V,M9999,0.0004675584
19099CQ5679,2V,9COB0,0.0005649848
19099CR2651,2V,M9999,0.0101747615
19099CS6808,2V,9COB0,0.000226516
19099CS7063,2V,9COB0,0.001524973
19099CS8766,2V,12390,0.00018266158
19099CS9124,2V,12390,0.00040580315
19099CS9193,2V,9COB0,0.0033230437
19099CY2125,2V,MCJ00,0.0004030339
19099CY5932,2V,M9999,0.00024753052
19099CZ1645,2V,MCJ00,0.0014268107
19099CZ1652,2V,MCJ00,0.0014268107
19099DC4835,K#,01030,0.002243992
19099DC4939,2V,12390,0.00015551515
19099DD5270,K#,01030,0.0032361648
19099DL2430,2V,12390,0.0005050862
19099DL2541,2V,9COB0,0.00020403248
19099MB1067,QS,21640,0.0019751093
19099R11063,2V,12390,9.89773e-05
19099R11088,2V,12390,9.80604e-05
19100BE8040,2V,12390,0.0003592933
19100BF4164,2V,MCJ00,0.00070952973
19100BM6331,2V,9COB0,0.0007336784
19100BM6633,2V,12390,0.00030934272
19100BR7347,2V,M9999,0.0009111137
19100BV4250,2V,9COB0,0.00072126684
19100CB1589,2V,12390,0.00014616484
19100CB3003,2V,12390,9.778401e-05
19100CB3290,2V,12390,0.00020280492
19100CB3677,2V,12390,0.0001735142
19100CB4322,2V,9COB0,0.00018284733
19100CO0064,2V,M9999,0.0010608116
19100CO0065,2V,M9999,0.00036373394
19100CO0066,2V,9COB0,0.0007348011
19100CO0067,2V,M9999,0.001325004
19100CS6768,2V,9COB0,0.0003168405
19100CS7429,2V,9COB0,0.0002900248
19100CS7496,2V,M9999,0.0049185744
19100CS7764,2V,12390,0.00028575596
19100CS7790,T*,MCJ00,0.00027708863
19100CS7957,2V,9COB0,0.00089510716
19100CS7999,T*,MCJ00,0.00027256514
19100CW8652,2V,M9999,0.00015182384
19100CX6308,2V,M9999,0.0003733501
19100CX6617,2V,12390,0.00012856552
19100DA6819,2V,M9999,0.00078664016
19100DA9797,2V,12390,0.00018352435
19100DI1189,2V,9COB0,0.0002680639
19100DI1204,2V,M9999,0.00015639952
19100DI1228,2V,M9999,0.00033511332
19100DI1254,K#,9COB0,0.00025595105
19100DI1350,2V,9COB0,0.00022421127
19100DI1621,2V,01030,0.0032473507
19100DI1630,2V,9COB0,0.0008148328
19100DI1631,2V,9COB0,0.0008148328
19100DI1632,2V,9COB0,0.0008148328
19100DI1633,2V,9COB0,0.0008148328
19100DI1634,2V,9COB0,0.0008148328
19100DI1635,2V,01030,0.0025095376
19100DI1636,2V,9COB0,0.0008148328
19100DI1637,2V,9COB0,0.0008148328
19100DI1638,2V,9COB0,0.0008148328
19100DI1639,2V,9COB0,0.00088971714
19100DI1640,2V,9COB0,0.00088971714
19100DI1641,2V,9COB0,0.0008148328
19100DI1642,2V,9COB0,0.0008554449
19100DM8744,2V,9COB0,0.00016602011
19100DN3238,2V,9COB0,0.00021722047
19100DO0030,K#,M9999,0.00021342328
19100DQ8520,2V,12390,0.000110995985
19100DR0829,K#,9COB0,0.0007641008
19100DR9088,2V,12390,0.0003015119
19100DR9109,T*,MCJ00,0.0001750263
19100DS0898,2V,M9999,0.0014170152
19100DS0923,T*,MCJ00,0.00026071488
19100DS0925,2V,M9999,0.00083220704
19100DS0934,2V,MCJ00,0.0012123921
19100DS0938,2V,12390,0.0001237312
19100DS1078,2V,12390,0.00022430043
19100DU1870,2V,12390,0.00037352365
19100DU9363,2V,M9999,0.00038137118
19100DU9389,2V,9COB0,0.0004238322
19100DU9408,2V,12390,0.00015092922
19100GA6082,2V,12390,0.0002672827
19100R10729,T*,01030,0.0011031922
19101BD5172,2V,M9999,0.00091354287
19101BH0599,2V,12390,0.00015207377
19101BO0646,T*,MCJ00,0.00047882233
19101BP7790,2V,MCJ00,0.029387217
19101BQ2032,J#,9COB0,0.00030867427
19101BV0806,2V,M9999,0.0003529993
19101BW4142,2V,M9999,0.0011401817
19101CA4653,2V,9COB0,0.00023179976
19101CA4654,2V,MCJ00,0.00030195346
19101CA4658,2V,9COB0,0.00023179976
19101CA4660,2V,12390,0.00026040012
19101CD2437,2V,MCJ00,0.004298737
19101CI5434,2V,MCJ00,0.00028318755
19101CI5919,2V,9COB0,0.0010670186
19101CJ2168,2V,12390,0.00016396158
19101CN7187,2V,G2400,0.0017188133
19101CP4755,2V,12390,0.8071495
19101CP4948,2V,12390,0.0014641184
19101CR9210,2V,MCJ00,0.0007848357
19101CW7105,2V,12390,0.0002594611
19101CW7292,2V,12390,0.00019533766
19101CW7404,2V,9COB0,0.0012933249
19101CW7405,2V,9COB0,0.001369823
19101CW7407,2V,9COB0,0.0013886145
19101CW7409,2V,9COB0,0.0013046458
19101CW7414,2V,9COB0,0.001369823
19101CW7419,2V,9COB0,0.0013818127
19101CW9906,2V,9COB0,0.0014910159
19101DB9414,2V,M9999,0.00042722563
19101DC0830,2V,12390,0.00034568793
19101DC5517,T*,MCJ00,0.0004980778
19101DC5534,2V,MCJ00,0.00019390452
19101DC5566,2V,M9999,0.0005270115
19101DC5575,2V,12390,0.00012995869
19101DC5699,2V,9COB0,0.0009456506
19101DC5790,2V,9COB0,0.00025650265
19101DC5795,2V,9COB0,0.00019084156
19101DC5826,2V,12390,0.00014990286
19101DC5827,2V,9COB0,0.0003265581
19101DC5851,2V,M9999,0.00066091784
19101DD2797,2V,9COB0,0.00031506695
19101DD3327,2V,11250,0.001380404
19101GB5570,2V,M9999,0.00041201065
19101GB5571,2V,M9999,0.00041201065
19101GB5573,2V,12390,0.00025023255
19102BG7821,2V,12390,0.00012139328
19102BH8064,2V,9COB0,0.0006492031
19102BK1478,2V,12390,0.00041452548
19102BK3331,T*,M9999,0.042953484
19102BN7800,2V,12390,0.00029216424
19102BS1752,2V,12390,0.00014260526
19102BU4222,2V,12390,0.00015762221
19102BU4224,2V,MCJ00,0.00017207107
19102BX0939,2V,9COB0,0.0002191742
19102BX1089,2V,9COB0,0.00069429225
19102CC1769,2V,12390,0.00015077012
19102CH0893,2V,9COB0,0.00017337775
19102CL3284,2V,M9999,0.0003962117
19102CL3443,2V,M9999,0.00013200975
19102CM2081,2V,12390,0.00037720974
19102CM2258,2V,9COB0,0.0001741178
19102CM2393,2V,M9999,0.0005185461
19102CM2417,2V,12390,0.00038316537
19102CQ8268,2V,9COB0,0.00021871847
19102CR0186,2V,9COB0,0.00021447896
19102CR9060,2V,M9999,0.0001406093
19102CR9157,2V,12390,0.0015908715
19102CV3249,2V,12390,0.0001085731
19102CV3391,T*,9COB0,0.00043259768
19102R10019,2V,9COB0,0.00085620204
19102R10185,2V,9COB0,0.0013117009
19103BG3171,2V,M9999,0.002097014
19103BJ0933,2V,12390,0.00041573166
19103BJ0936,2V,12390,0.00041573166
19103BJ3615,2V,9COB0,0.0009540875
19103BJ3703,2V,12390,0.00016975243
19103BJ3722,2V,12390,0.00015625954
19103BJ3733,2V,9COB0,0.00027540303
19103BJ3746,2V,9COB0,0.00021519489
19103BJ3766,K#,12390,0.0012468292
19103BJ3785,2V,9COB0,0.00014423276
19103BJ3819,V3,12390,0.00016177425
